observed_at,hours_to_lock,formation,index_total,player,pos,slot,start_pct,start_source,status,assumed,value,score,picked,ppm,fix,opp,home,cur_pj,flat,fix_basis,elo_gap,ff_id
2026-08-20T1428Z,4.5,4-5-1,46.06,Iñigo Vicente,delantero,DEL,90,read,ok,1,20069212,2.966,1,2.995,1.002,Getafe,0,0,2.959,elo,-13.9,6442
2026-08-20T1428Z,4.5,4-5-1,46.06,Pepelu,mediocampista,MED,70,read,ok,0,7697436,3.319,1,4.288,1.007,Celta Vigo,1,0,3.296,elo,2.0,2715
2026-08-20T1428Z,4.5,4-5-1,46.06,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,12946731,3.830,1,4.482,1.073,Sevilla,1,0,3.570,elo,52.2,44
2026-08-20T1428Z,4.5,4-5-1,46.06,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901465,4.745,1,4.346,1.125,Levante,1,0,4.216,elo,32.8,7204
2026-08-20T1428Z,4.5,4-5-1,46.06,Carl Starfelt,defensa,DEF,60,read,ok,0,14024071,3.937,1,5.116,0.918,Valencia,0,0,4.291,elo,-2.0,9612
2026-08-20T1428Z,4.5,4-5-1,46.06,Robin Le Normand,defensa,DEF,70,read,ok,0,10836278,3.574,1,4.365,0.955,Villarreal,1,0,3.744,elo,87.6,6002
2026-08-20T1428Z,4.5,4-5-1,46.06,Igor Zubeldia,defensa,DEF,60,read,ok,0,10346166,1.973,0,3.701,0.893,Real Betis,0,0,2.209,elo,-21.7,2802
2026-08-20T1428Z,4.5,4-5-1,46.06,Omar El Hilali,defensa,DEF,80,read,ok,0,10098553,2.605,1,3.026,0.928,Real Madrid,1,0,2.807,elo,-258.7,10220
2026-08-20T1428Z,4.5,4-5-1,46.06,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638486,3.598,1,3.934,0.942,Athletic Club,0,0,3.820,elo,-52.2,7249
2026-08-20T1428Z,4.5,4-5-1,46.06,Ionut Radu,portero,POR,90,read,ok,0,37095939,5.988,1,6.605,0.918,Valencia,0,0,6.525,elo,-2.0,5978
2026-08-20T1428Z,4.5,4-5-1,46.06,Pablo Fornals,mediocampista,MED,80,read,ok,0,56282612,6.440,1,6.761,0.981,Real Sociedad,1,0,6.565,elo,21.7,2632
2026-08-20T1428Z,4.5,4-5-1,46.06,Marcos Alonso,defensa,DEF,90,read,ok,0,28102709,5.057,1,5.578,0.918,Valencia,0,0,5.511,elo,-2.0,4397
2026-08-20T1449Z,4.2,4-5-1,46.06,Iñigo Vicente,delantero,DEL,90,read,ok,1,20069212,2.966,1,2.995,1.002,Getafe,0,0,2.959,elo,-13.9,6442
2026-08-20T1449Z,4.2,4-5-1,46.06,Pepelu,mediocampista,MED,70,read,ok,0,7697436,3.319,1,4.288,1.007,Celta Vigo,1,0,3.296,elo,2.0,2715
2026-08-20T1449Z,4.2,4-5-1,46.06,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,12946731,3.830,1,4.482,1.073,Sevilla,1,0,3.570,elo,52.2,44
2026-08-20T1449Z,4.2,4-5-1,46.06,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901465,4.745,1,4.346,1.125,Levante,1,0,4.216,elo,32.8,7204
2026-08-20T1449Z,4.2,4-5-1,46.06,Carl Starfelt,defensa,DEF,60,read,ok,0,14024071,3.937,1,5.116,0.918,Valencia,0,0,4.291,elo,-2.0,9612
2026-08-20T1449Z,4.2,4-5-1,46.06,Robin Le Normand,defensa,DEF,70,read,ok,0,10836278,3.574,1,4.365,0.955,Villarreal,1,0,3.744,elo,87.6,6002
2026-08-20T1449Z,4.2,4-5-1,46.06,Igor Zubeldia,defensa,DEF,60,read,ok,0,10346166,1.973,0,3.701,0.893,Real Betis,0,0,2.209,elo,-21.7,2802
2026-08-20T1449Z,4.2,4-5-1,46.06,Omar El Hilali,defensa,DEF,80,read,ok,0,10098553,2.605,1,3.026,0.928,Real Madrid,1,0,2.807,elo,-258.7,10220
2026-08-20T1449Z,4.2,4-5-1,46.06,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638486,3.598,1,3.934,0.942,Athletic Club,0,0,3.820,elo,-52.2,7249
2026-08-20T1449Z,4.2,4-5-1,46.06,Ionut Radu,portero,POR,90,read,ok,0,37095939,5.988,1,6.605,0.918,Valencia,0,0,6.525,elo,-2.0,5978
2026-08-20T1449Z,4.2,4-5-1,46.06,Pablo Fornals,mediocampista,MED,80,read,ok,0,56282612,6.440,1,6.761,0.981,Real Sociedad,1,0,6.565,elo,21.7,2632
2026-08-20T1449Z,4.2,4-5-1,46.06,Marcos Alonso,defensa,DEF,90,read,ok,0,28102709,5.057,1,5.578,0.918,Valencia,0,0,5.511,elo,-2.0,4397
2026-08-20T1517Z,3.7,4-5-1,46.06,Iñigo Vicente,delantero,DEL,90,read,ok,1,20069212,2.966,1,2.995,1.002,Getafe,0,0,2.959,elo,-13.9,6442
2026-08-20T1517Z,3.7,4-5-1,46.06,Pepelu,mediocampista,MED,70,read,ok,0,7697436,3.319,1,4.288,1.007,Celta Vigo,1,0,3.296,elo,2.0,2715
2026-08-20T1517Z,3.7,4-5-1,46.06,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,12946731,3.830,1,4.482,1.073,Sevilla,1,0,3.570,elo,52.2,44
2026-08-20T1517Z,3.7,4-5-1,46.06,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901465,4.745,1,4.346,1.125,Levante,1,0,4.216,elo,32.8,7204
2026-08-20T1517Z,3.7,4-5-1,46.06,Carl Starfelt,defensa,DEF,60,read,ok,0,14024071,3.937,1,5.116,0.918,Valencia,0,0,4.291,elo,-2.0,9612
2026-08-20T1517Z,3.7,4-5-1,46.06,Robin Le Normand,defensa,DEF,70,read,ok,0,10836278,3.574,1,4.365,0.955,Villarreal,1,0,3.744,elo,87.6,6002
2026-08-20T1517Z,3.7,4-5-1,46.06,Igor Zubeldia,defensa,DEF,60,read,ok,0,10346166,1.973,0,3.701,0.893,Real Betis,0,0,2.209,elo,-21.7,2802
2026-08-20T1517Z,3.7,4-5-1,46.06,Omar El Hilali,defensa,DEF,80,read,ok,0,10098553,2.605,1,3.026,0.928,Real Madrid,1,0,2.807,elo,-258.7,10220
2026-08-20T1517Z,3.7,4-5-1,46.06,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638486,3.598,1,3.934,0.942,Athletic Club,0,0,3.820,elo,-52.2,7249
2026-08-20T1517Z,3.7,4-5-1,46.06,Ionut Radu,portero,POR,90,read,ok,0,37095939,5.988,1,6.605,0.918,Valencia,0,0,6.525,elo,-2.0,5978
2026-08-20T1517Z,3.7,4-5-1,46.06,Pablo Fornals,mediocampista,MED,80,read,ok,0,56282612,6.440,1,6.761,0.981,Real Sociedad,1,0,6.565,elo,21.7,2632
2026-08-20T1517Z,3.7,4-5-1,46.06,Marcos Alonso,defensa,DEF,90,read,ok,0,28102709,5.057,1,5.578,0.918,Valencia,0,0,5.511,elo,-2.0,4397
2026-08-20T1714Z,1.8,4-5-1,46.40,Iñigo Vicente,delantero,DEL,90,read,ok,1,20069212,3.297,1,3.329,1.002,Getafe,0,1,3.289,elo,-13.9,6442
2026-08-20T1714Z,1.8,4-5-1,46.40,Pepelu,mediocampista,MED,70,read,ok,0,7697436,3.319,1,4.288,1.007,Celta Vigo,1,0,3.296,elo,2.0,2715
2026-08-20T1714Z,1.8,4-5-1,46.40,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,12946731,3.830,1,4.482,1.073,Sevilla,1,0,3.570,elo,52.2,44
2026-08-20T1714Z,1.8,4-5-1,46.40,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901465,4.745,1,4.346,1.125,Levante,1,0,4.216,elo,32.8,7204
2026-08-20T1714Z,1.8,4-5-1,46.40,Carl Starfelt,defensa,DEF,60,read,ok,0,14024071,3.941,1,5.121,0.918,Valencia,0,0,4.295,elo,-2.0,9612
2026-08-20T1714Z,1.8,4-5-1,46.40,Robin Le Normand,defensa,DEF,70,read,ok,0,10836278,3.577,1,4.369,0.955,Villarreal,1,0,3.747,elo,87.6,6002
2026-08-20T1714Z,1.8,4-5-1,46.40,Igor Zubeldia,defensa,DEF,60,read,ok,0,10346166,1.975,0,3.705,0.893,Real Betis,0,0,2.211,elo,-21.7,2802
2026-08-20T1714Z,1.8,4-5-1,46.40,Omar El Hilali,defensa,DEF,80,read,ok,0,10098553,2.608,1,3.029,0.928,Real Madrid,1,0,2.809,elo,-258.7,10220
2026-08-20T1714Z,1.8,4-5-1,46.40,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638486,3.598,1,3.934,0.942,Athletic Club,0,0,3.820,elo,-52.2,7249
2026-08-20T1714Z,1.8,4-5-1,46.40,Ionut Radu,portero,POR,90,read,ok,0,37095939,5.988,1,6.605,0.918,Valencia,0,0,6.525,elo,-2.0,5978
2026-08-20T1714Z,1.8,4-5-1,46.40,Pablo Fornals,mediocampista,MED,80,read,ok,0,56282612,6.440,1,6.761,0.981,Real Sociedad,1,0,6.565,elo,21.7,2632
2026-08-20T1714Z,1.8,4-5-1,46.40,Marcos Alonso,defensa,DEF,90,read,ok,0,28102709,5.060,1,5.582,0.918,Valencia,0,0,5.515,elo,-2.0,4397
2026-08-20T1748Z,1.2,4-5-1,47.30,Iñigo Vicente,delantero,DEL,90,read,ok,1,20069212,3.297,1,3.329,1.002,Getafe,0,1,3.289,elo,-13.9,6442
2026-08-20T1748Z,1.2,4-5-1,47.30,Pepelu,mediocampista,MED,70,read,ok,0,7697436,3.319,1,4.288,1.007,Celta Vigo,1,0,3.296,elo,2.0,2715
2026-08-20T1748Z,1.2,4-5-1,47.30,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,12946731,3.830,1,4.482,1.073,Sevilla,1,0,3.570,elo,52.2,44
2026-08-20T1748Z,1.2,4-5-1,47.30,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901465,4.745,1,4.346,1.125,Levante,1,0,4.216,elo,32.8,7204
2026-08-20T1748Z,1.2,4-5-1,47.30,Carl Starfelt,defensa,DEF,60,read,ok,0,14024071,3.941,1,5.121,0.918,Valencia,0,0,4.295,elo,-2.0,9612
2026-08-20T1748Z,1.2,4-5-1,47.30,Robin Le Normand,defensa,DEF,70,read,ok,0,10836278,3.998,1,4.883,0.955,Villarreal,1,1,4.188,elo,87.6,6002
2026-08-20T1748Z,1.2,4-5-1,47.30,Igor Zubeldia,defensa,DEF,60,read,ok,0,10346166,1.975,0,3.705,0.893,Real Betis,0,0,2.211,elo,-21.7,2802
2026-08-20T1748Z,1.2,4-5-1,47.30,Omar El Hilali,defensa,DEF,80,read,ok,0,10098553,3.084,1,3.581,0.928,Real Madrid,1,1,3.322,elo,-258.7,10220
2026-08-20T1748Z,1.2,4-5-1,47.30,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638486,3.598,1,3.934,0.942,Athletic Club,0,0,3.820,elo,-52.2,7249
2026-08-20T1748Z,1.2,4-5-1,47.30,Ionut Radu,portero,POR,90,read,ok,0,37095939,5.988,1,6.605,0.918,Valencia,0,0,6.525,elo,-2.0,5978
2026-08-20T1748Z,1.2,4-5-1,47.30,Pablo Fornals,mediocampista,MED,80,read,ok,0,56282612,6.440,1,6.761,0.981,Real Sociedad,1,0,6.565,elo,21.7,2632
2026-08-20T1748Z,1.2,4-5-1,47.30,Marcos Alonso,defensa,DEF,90,read,ok,0,28102709,5.060,1,5.582,0.918,Valencia,0,0,5.515,elo,-2.0,4397
2026-08-20T1751Z,1.1,4-5-1,47.30,Iñigo Vicente,delantero,DEL,90,read,ok,1,20069212,3.297,1,3.329,1.002,Getafe,0,1,3.289,elo,-13.9,6442
2026-08-20T1751Z,1.1,4-5-1,47.30,Pepelu,mediocampista,MED,70,read,ok,0,7697436,3.319,1,4.288,1.007,Celta Vigo,1,0,3.296,elo,2.0,2715
2026-08-20T1751Z,1.1,4-5-1,47.30,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,12946731,3.830,1,4.482,1.073,Sevilla,1,0,3.570,elo,52.2,44
2026-08-20T1751Z,1.1,4-5-1,47.30,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901465,4.745,1,4.346,1.125,Levante,1,0,4.216,elo,32.8,7204
2026-08-20T1751Z,1.1,4-5-1,47.30,Carl Starfelt,defensa,DEF,60,read,ok,0,14024071,3.941,1,5.121,0.918,Valencia,0,0,4.295,elo,-2.0,9612
2026-08-20T1751Z,1.1,4-5-1,47.30,Robin Le Normand,defensa,DEF,70,read,ok,0,10836278,3.998,1,4.883,0.955,Villarreal,1,1,4.188,elo,87.6,6002
2026-08-20T1751Z,1.1,4-5-1,47.30,Igor Zubeldia,defensa,DEF,60,read,ok,0,10346166,1.975,0,3.705,0.893,Real Betis,0,0,2.211,elo,-21.7,2802
2026-08-20T1751Z,1.1,4-5-1,47.30,Omar El Hilali,defensa,DEF,80,read,ok,0,10098553,3.084,1,3.581,0.928,Real Madrid,1,1,3.322,elo,-258.7,10220
2026-08-20T1751Z,1.1,4-5-1,47.30,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638486,3.598,1,3.934,0.942,Athletic Club,0,0,3.820,elo,-52.2,7249
2026-08-20T1751Z,1.1,4-5-1,47.30,Ionut Radu,portero,POR,90,read,ok,0,37095939,5.988,1,6.605,0.918,Valencia,0,0,6.525,elo,-2.0,5978
2026-08-20T1751Z,1.1,4-5-1,47.30,Pablo Fornals,mediocampista,MED,80,read,ok,0,56282612,6.440,1,6.761,0.981,Real Sociedad,1,0,6.565,elo,21.7,2632
2026-08-20T1751Z,1.1,4-5-1,47.30,Marcos Alonso,defensa,DEF,90,read,ok,0,28102709,5.060,1,5.582,0.918,Valencia,0,0,5.515,elo,-2.0,4397
2026-08-20T1817Z,0.7,4-5-1,49.17,Iñigo Vicente,delantero,DEL,90,read,ok,1,20069212,2.772,1,3.329,0.843,Getafe,0,1,3.289,attack_defense,-13.9,6442
2026-08-20T1817Z,0.7,4-5-1,49.17,Pepelu,mediocampista,MED,70,read,ok,0,7697436,3.670,1,4.288,1.114,Celta Vigo,1,0,3.296,attack_defense,2.0,2715
2026-08-20T1817Z,0.7,4-5-1,49.17,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,12946731,4.135,1,4.482,1.158,Sevilla,1,0,3.570,attack_defense,52.2,44
2026-08-20T1817Z,0.7,4-5-1,49.17,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901465,5.422,1,4.346,1.286,Levante,1,0,4.216,attack_defense,32.8,7204
2026-08-20T1817Z,0.7,4-5-1,49.17,Carl Starfelt,defensa,DEF,60,read,ok,0,14024071,4.798,1,5.121,1.117,Valencia,0,0,4.295,attack_defense,-2.0,9612
2026-08-20T1817Z,0.7,4-5-1,49.17,Robin Le Normand,defensa,DEF,70,read,ok,0,10836278,3.165,1,4.883,0.756,Villarreal,1,1,4.188,attack_defense,87.6,6002
2026-08-20T1817Z,0.7,4-5-1,49.17,Igor Zubeldia,defensa,DEF,60,read,ok,0,10346166,1.958,0,3.705,0.886,Real Betis,0,0,2.211,attack_defense,-21.7,2802
2026-08-20T1817Z,0.7,4-5-1,49.17,Omar El Hilali,defensa,DEF,80,read,ok,0,10098553,2.160,1,3.581,0.650,Real Madrid,1,1,3.322,attack_defense,-258.7,10220
2026-08-20T1817Z,0.7,4-5-1,49.17,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638486,3.006,1,3.934,0.787,Athletic Club,0,0,3.820,attack_defense,-52.2,7249
2026-08-20T1817Z,0.7,4-5-1,49.17,Ionut Radu,portero,POR,90,read,ok,0,37095939,7.290,1,6.605,1.117,Valencia,0,0,6.525,attack_defense,-2.0,5978
2026-08-20T1817Z,0.7,4-5-1,49.17,Pablo Fornals,mediocampista,MED,80,read,ok,0,56282612,6.589,1,6.761,1.004,Real Sociedad,1,0,6.565,attack_defense,21.7,2632
2026-08-20T1817Z,0.7,4-5-1,49.17,Marcos Alonso,defensa,DEF,90,read,ok,0,28102709,6.161,1,5.582,1.117,Valencia,0,0,5.515,attack_defense,-2.0,4397
2026-08-20T2241Z,20.3,4-5-1,47.39,Iñigo Vicente,delantero,DEL,90,read,ok,1,20236302,2.772,1,3.329,0.843,Getafe,0,1,3.289,attack_defense,-13.9,6442
2026-08-20T2241Z,20.3,4-5-1,47.39,Pepelu,mediocampista,MED,70,read,ok,0,7744946,3.676,1,4.294,1.114,Celta Vigo,1,0,3.301,attack_defense,2.0,2715
2026-08-20T2241Z,20.3,4-5-1,47.39,Iñigo Ruiz de Galarreta,mediocampista,MED,60,read,ok,0,13058451,3.103,1,4.488,1.158,Sevilla,1,0,2.678,attack_defense,52.2,44
2026-08-20T2241Z,20.3,4-5-1,47.39,Jon Moncayola,mediocampista,MED,90,read,ok,0,6890420,5.429,1,4.352,1.286,Levante,1,0,4.221,attack_defense,32.8,7204
2026-08-20T2241Z,20.3,4-5-1,47.39,Carl Starfelt,defensa,DEF,60,read,ok,0,13986055,4.798,1,5.121,1.117,Valencia,0,0,4.295,attack_defense,-2.0,9612
2026-08-20T2241Z,20.3,4-5-1,47.39,Robin Le Normand,defensa,DEF,70,read,ok,0,11391686,2.283,1,4.883,0.756,Villarreal,1,1,3.021,attack_defense,87.6,6002
2026-08-20T2241Z,20.3,4-5-1,47.39,Igor Zubeldia,defensa,DEF,60,read,ok,0,10353067,1.958,0,3.705,0.886,Real Betis,0,0,2.211,attack_defense,-21.7,2802
2026-08-20T2241Z,20.3,4-5-1,47.39,Omar El Hilali,defensa,DEF,80,read,ok,0,10451843,2.160,1,3.581,0.650,Real Madrid,1,1,3.322,attack_defense,-258.7,10220
2026-08-20T2241Z,20.3,4-5-1,47.39,Lucien Agoume,mediocampista,MED,80,read,ok,0,5600077,3.010,1,3.940,0.787,Athletic Club,0,0,3.826,attack_defense,-52.2,7249
2026-08-20T2241Z,20.3,4-5-1,47.39,Ionut Radu,portero,POR,90,read,ok,0,36743791,7.290,1,6.605,1.117,Valencia,0,0,6.525,attack_defense,-2.0,5978
2026-08-20T2241Z,20.3,4-5-1,47.39,Pablo Fornals,mediocampista,MED,90,read,ok,0,56030044,6.710,1,6.766,1.004,Real Sociedad,1,0,6.685,attack_defense,21.7,2632
2026-08-20T2241Z,20.3,4-5-1,47.39,Marcos Alonso,defensa,DEF,90,read,ok,0,27894022,6.161,1,5.582,1.117,Valencia,0,0,5.515,attack_defense,-2.0,4397
2026-08-20T2249Z,20.2,4-5-1,47.39,Iñigo Vicente,delantero,DEL,90,read,ok,1,20236302,2.772,1,3.329,0.843,Getafe,0,1,3.289,attack_defense,-13.9,6442
2026-08-20T2249Z,20.2,4-5-1,47.39,Pepelu,mediocampista,MED,70,read,ok,0,7744946,3.676,1,4.294,1.114,Celta Vigo,1,0,3.301,attack_defense,2.0,2715
2026-08-20T2249Z,20.2,4-5-1,47.39,Iñigo Ruiz de Galarreta,mediocampista,MED,60,read,ok,0,13058451,3.103,1,4.488,1.158,Sevilla,1,0,2.678,attack_defense,52.2,44
2026-08-20T2249Z,20.2,4-5-1,47.39,Jon Moncayola,mediocampista,MED,90,read,ok,0,6890420,5.429,1,4.352,1.286,Levante,1,0,4.221,attack_defense,32.8,7204
2026-08-20T2249Z,20.2,4-5-1,47.39,Carl Starfelt,defensa,DEF,60,read,ok,0,13986055,4.798,1,5.121,1.117,Valencia,0,0,4.295,attack_defense,-2.0,9612
2026-08-20T2249Z,20.2,4-5-1,47.39,Robin Le Normand,defensa,DEF,70,read,ok,0,11391686,2.283,1,4.883,0.756,Villarreal,1,1,3.021,attack_defense,87.6,6002
2026-08-20T2249Z,20.2,4-5-1,47.39,Igor Zubeldia,defensa,DEF,60,read,ok,0,10353067,1.958,0,3.705,0.886,Real Betis,0,0,2.211,attack_defense,-21.7,2802
2026-08-20T2249Z,20.2,4-5-1,47.39,Omar El Hilali,defensa,DEF,80,read,ok,0,10451843,2.160,1,3.581,0.650,Real Madrid,1,1,3.322,attack_defense,-258.7,10220
2026-08-20T2249Z,20.2,4-5-1,47.39,Lucien Agoume,mediocampista,MED,80,read,ok,0,5600077,3.010,1,3.940,0.787,Athletic Club,0,0,3.826,attack_defense,-52.2,7249
2026-08-20T2249Z,20.2,4-5-1,47.39,Ionut Radu,portero,POR,90,read,ok,0,36743791,7.290,1,6.605,1.117,Valencia,0,0,6.525,attack_defense,-2.0,5978
2026-08-20T2249Z,20.2,4-5-1,47.39,Pablo Fornals,mediocampista,MED,90,read,ok,0,56030044,6.710,1,6.766,1.004,Real Sociedad,1,0,6.685,attack_defense,21.7,2632
2026-08-20T2249Z,20.2,4-5-1,47.39,Marcos Alonso,defensa,DEF,90,read,ok,0,27894022,6.161,1,5.582,1.117,Valencia,0,0,5.515,attack_defense,-2.0,4397
2026-08-20T2250Z,20.2,4-5-1,47.39,Iñigo Vicente,delantero,DEL,90,read,ok,1,20236302,2.772,1,3.329,0.843,Getafe,0,1,3.289,attack_defense,-13.9,6442
2026-08-20T2250Z,20.2,4-5-1,47.39,Pepelu,mediocampista,MED,70,read,ok,0,7744946,3.676,1,4.294,1.114,Celta Vigo,1,0,3.301,attack_defense,2.0,2715
2026-08-20T2250Z,20.2,4-5-1,47.39,Iñigo Ruiz de Galarreta,mediocampista,MED,60,read,ok,0,13058451,3.103,1,4.488,1.158,Sevilla,1,0,2.678,attack_defense,52.2,44
2026-08-20T2250Z,20.2,4-5-1,47.39,Jon Moncayola,mediocampista,MED,90,read,ok,0,6890420,5.429,1,4.352,1.286,Levante,1,0,4.221,attack_defense,32.8,7204
2026-08-20T2250Z,20.2,4-5-1,47.39,Carl Starfelt,defensa,DEF,60,read,ok,0,13986055,4.798,1,5.121,1.117,Valencia,0,0,4.295,attack_defense,-2.0,9612
2026-08-20T2250Z,20.2,4-5-1,47.39,Robin Le Normand,defensa,DEF,70,read,ok,0,11391686,2.283,1,4.883,0.756,Villarreal,1,1,3.021,attack_defense,87.6,6002
2026-08-20T2250Z,20.2,4-5-1,47.39,Igor Zubeldia,defensa,DEF,60,read,ok,0,10353067,1.958,0,3.705,0.886,Real Betis,0,0,2.211,attack_defense,-21.7,2802
2026-08-20T2250Z,20.2,4-5-1,47.39,Omar El Hilali,defensa,DEF,80,read,ok,0,10451843,2.160,1,3.581,0.650,Real Madrid,1,1,3.322,attack_defense,-258.7,10220
2026-08-20T2250Z,20.2,4-5-1,47.39,Lucien Agoume,mediocampista,MED,80,read,ok,0,5600077,3.010,1,3.940,0.787,Athletic Club,0,0,3.826,attack_defense,-52.2,7249
2026-08-20T2250Z,20.2,4-5-1,47.39,Ionut Radu,portero,POR,90,read,ok,0,36743791,7.290,1,6.605,1.117,Valencia,0,0,6.525,attack_defense,-2.0,5978
2026-08-20T2250Z,20.2,4-5-1,47.39,Pablo Fornals,mediocampista,MED,90,read,ok,0,56030044,6.710,1,6.766,1.004,Real Sociedad,1,0,6.685,attack_defense,21.7,2632
2026-08-20T2250Z,20.2,4-5-1,47.39,Marcos Alonso,defensa,DEF,90,read,ok,0,27894022,6.161,1,5.582,1.117,Valencia,0,0,5.515,attack_defense,-2.0,4397
2026-08-20T2301Z,20.0,4-5-1,47.39,Iñigo Vicente,delantero,DEL,90,read,ok,1,20236302,2.772,1,3.329,0.843,Getafe,0,1,3.289,attack_defense,-13.9,6442
2026-08-20T2301Z,20.0,4-5-1,47.39,Pepelu,mediocampista,MED,70,read,ok,0,7744946,3.676,1,4.294,1.114,Celta Vigo,1,0,3.301,attack_defense,2.0,2715
2026-08-20T2301Z,20.0,4-5-1,47.39,Iñigo Ruiz de Galarreta,mediocampista,MED,60,read,ok,0,12945639,3.103,1,4.488,1.158,Sevilla,1,0,2.678,attack_defense,52.2,44
2026-08-20T2301Z,20.0,4-5-1,47.39,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901032,5.429,1,4.352,1.286,Levante,1,0,4.221,attack_defense,32.8,7204
2026-08-20T2301Z,20.0,4-5-1,47.39,Carl Starfelt,defensa,DEF,60,read,ok,0,14023243,4.798,1,5.121,1.117,Valencia,0,0,4.295,attack_defense,-2.0,9612
2026-08-20T2301Z,20.0,4-5-1,47.39,Robin Le Normand,defensa,DEF,70,read,ok,0,11391686,2.283,1,4.883,0.756,Villarreal,1,1,3.021,attack_defense,87.6,6002
2026-08-20T2301Z,20.0,4-5-1,47.39,Igor Zubeldia,defensa,DEF,60,read,ok,0,10353067,1.958,0,3.705,0.886,Real Betis,0,0,2.211,attack_defense,-21.7,2802
2026-08-20T2301Z,20.0,4-5-1,47.39,Omar El Hilali,defensa,DEF,80,read,ok,0,10451843,2.160,1,3.581,0.650,Real Madrid,1,1,3.322,attack_defense,-258.7,10220
2026-08-20T2301Z,20.0,4-5-1,47.39,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638188,3.010,1,3.940,0.787,Athletic Club,0,0,3.826,attack_defense,-52.2,7249
2026-08-20T2301Z,20.0,4-5-1,47.39,Ionut Radu,portero,POR,90,read,ok,0,36743791,7.290,1,6.605,1.117,Valencia,0,0,6.525,attack_defense,-2.0,5978
2026-08-20T2301Z,20.0,4-5-1,47.39,Pablo Fornals,mediocampista,MED,90,read,ok,0,56279389,6.710,1,6.766,1.004,Real Sociedad,1,0,6.685,attack_defense,21.7,2632
2026-08-20T2301Z,20.0,4-5-1,47.39,Marcos Alonso,defensa,DEF,90,read,ok,0,27894022,6.161,1,5.582,1.117,Valencia,0,0,5.515,attack_defense,-2.0,4397
2026-08-20T2307Z,19.9,4-5-1,47.39,Iñigo Vicente,delantero,DEL,90,read,ok,1,20236302,2.772,1,3.329,0.843,Getafe,0,1,3.289,attack_defense,-13.9,6442
2026-08-20T2307Z,19.9,4-5-1,47.39,Pepelu,mediocampista,MED,70,read,ok,0,7744946,3.676,1,4.294,1.114,Celta Vigo,1,0,3.301,attack_defense,2.0,2715
2026-08-20T2307Z,19.9,4-5-1,47.39,Iñigo Ruiz de Galarreta,mediocampista,MED,60,read,ok,0,12945639,3.103,1,4.488,1.158,Sevilla,1,0,2.678,attack_defense,52.2,44
2026-08-20T2307Z,19.9,4-5-1,47.39,Jon Moncayola,mediocampista,MED,90,read,ok,0,6901032,5.429,1,4.352,1.286,Levante,1,0,4.221,attack_defense,32.8,7204
2026-08-20T2307Z,19.9,4-5-1,47.39,Carl Starfelt,defensa,DEF,60,read,ok,0,14023243,4.798,1,5.121,1.117,Valencia,0,0,4.295,attack_defense,-2.0,9612
2026-08-20T2307Z,19.9,4-5-1,47.39,Robin Le Normand,defensa,DEF,70,read,ok,0,11391686,2.283,1,4.883,0.756,Villarreal,1,1,3.021,attack_defense,87.6,6002
2026-08-20T2307Z,19.9,4-5-1,47.39,Igor Zubeldia,defensa,DEF,60,read,ok,0,10353067,1.958,0,3.705,0.886,Real Betis,0,0,2.211,attack_defense,-21.7,2802
2026-08-20T2307Z,19.9,4-5-1,47.39,Omar El Hilali,defensa,DEF,80,read,ok,0,10451843,2.160,1,3.581,0.650,Real Madrid,1,1,3.322,attack_defense,-258.7,10220
2026-08-20T2307Z,19.9,4-5-1,47.39,Lucien Agoume,mediocampista,MED,80,read,ok,0,5638188,3.010,1,3.940,0.787,Athletic Club,0,0,3.826,attack_defense,-52.2,7249
2026-08-20T2307Z,19.9,4-5-1,47.39,Ionut Radu,portero,POR,90,read,ok,0,36743791,7.290,1,6.605,1.117,Valencia,0,0,6.525,attack_defense,-2.0,5978
2026-08-20T2307Z,19.9,4-5-1,47.39,Pablo Fornals,mediocampista,MED,90,read,ok,0,56279389,6.710,1,6.766,1.004,Real Sociedad,1,0,6.685,attack_defense,21.7,2632
